county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1
Cobb,Marietta 4C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,452,28,0,223,23,178
Cobb,Marietta 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,210,15,0,129,5,61
Cobb,Marietta 5B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,119,4,1,71,13,30
Cobb,Marietta 6A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,173,9,1,100,27,36
Cobb,Marietta 6B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,367,26,1,239,29,72
Cobb,Marietta 7A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,184,11,1,94,23,55
Cobb,Mars Hill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,435,37,1,286,89,22
Cobb,Mars Hill 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,338,19,3,206,80,30
Cobb,Mount Bethel 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,678,55,0,470,128,25
Cobb,Mount Bethel 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,434,37,0,237,148,12
Cobb,Mount Bethel 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,507,55,0,320,104,28
Cobb,North Cobb 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,241,13,2,157,52,17
Cobb,Nickajack 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,412,34,1,220,90,67
Cobb,Norton Park 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,442,21,0,281,43,97
Cobb,Nicholson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,290,20,0,202,43,25
Cobb,Oakdale 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,424,41,0,250,73,60
Cobb,Oregon 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,287,17,0,164,65,41
Cobb,Oregon 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,369,25,2,187,17,138
Cobb,Oregon 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,288,19,1,139,7,122
Cobb,Oregon 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,310,29,0,166,7,108
Cobb,Oregon 05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,409,25,0,240,41,103
Cobb,Pebblebrook 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,287,19,1,154,51,62
Cobb,Powers Ferry 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,448,40,3,309,52,44
Cobb,Pine Mountain 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,473,39,2,299,54,79
Cobb,Pine Mountain 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,545,41,0,347,29,128
Cobb,Post Oak 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,557,39,3,383,40,92
Cobb,Pope 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,438,28,2,253,32,123
Cobb,Palmer 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,356,15,1,235,79,26
Cobb,Powder Springs 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,302,20,1,132,18,131
Cobb,Powder Springs 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,199,14,0,109,5,71
Cobb,Powder Springs 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,278,24,1,155,7,91
Cobb,Pitner 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,361,16,2,252,59,32
Cobb,Rocky Mount 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,454,25,0,316,55,58
Cobb,Riverside 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,77,5,3,34,11,24
Cobb,Roswell 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,883,73,1,587,123,99
Cobb,Roswell 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,563,43,0,391,92,37
Cobb,Sandy Plains 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,421,41,0,255,27,98
Cobb,Shallowford Falls 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,553,37,0,402,39,75
Cobb,Simpson 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,255,23,0,174,17,41
Cobb,Sewell Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,465,29,2,328,52,54
Cobb,Sewell Mill 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,497,34,2,341,56,64
Cobb,Smyrna 1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,275,19,1,160,51,44
Cobb,Smyrna 2A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,412,36,1,236,80,59
Cobb,Smyrna 3A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,663,32,4,384,151,92
Cobb,Smyrna 4A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,782,69,1,413,156,143
Cobb,Smyrna 5A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,340,32,4,210,47,47
Cobb,Smyrna 6A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,753,60,0,434,141,118
Cobb,Smyrna 7A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,651,53,3,293,172,130
Cobb,Sope Creek 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,398,25,0,269,77,27
Cobb,Sope Creek 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,695,56,2,447,120,70
Cobb,Sope Creek 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,397,41,0,277,70,9
Cobb,Sweetwater 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,288,13,2,156,11,106
Cobb,Sweetwater 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,163,19,2,85,15,42
Cobb,Terrell Mill 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,477,27,4,317,73,56
Cobb,Timber Ridge 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,380,34,0,263,69,14
Cobb,Vaughan 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,504,23,1,282,148,50
Cobb,Vinings 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,279,18,2,184,40,35
Cobb,Vinings 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,570,46,2,331,99,92
Cobb,Vinings 03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,409,34,0,245,73,57
Cobb,Vinings 04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,450,39,6,316,52,37
Cobb,Wade Green 02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,499,37,2,299,125,36
Cobb,Willeo 01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,461,31,0,307,30,93
Cobb,Acworth 1A,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1997,133,14,983,727,140
Cobb,Acworth 1B,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1769,155,5,949,541,119
Cobb,Acworth 1C,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1833,148,7,1018,542,118
Cobb,Addison 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1061,104,4,633,129,191
Cobb,Austell 1A,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1776,125,8,830,229,584
Cobb,Bells Ferry 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1175,79,6,715,226,149
Cobb,Bells Ferry 03,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2384,173,10,1272,748,181
Cobb,Big Shanty 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,951,54,3,613,143,138
Cobb,Big Shanty 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1272,97,1,798,280,96
Cobb,Baker 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1856,94,8,1138,461,155
Cobb,Birney 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1032,77,4,568,53,330
Cobb,Birney 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1720,139,9,748,271,553
Cobb,Bryant 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,984,58,5,384,61,476
Cobb,Bryant 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1922,141,15,939,81,746
Cobb,Blackwell 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1082,93,4,596,296,93
Cobb,Chattahoochee 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2236,142,17,1212,511,354
Cobb,Cheatham Hill 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1207,79,2,639,111,376
Cobb,Cheatham Hill 03,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1734,119,4,781,69,761
Cobb,Chalker 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2010,164,10,1128,408,300
Cobb,Clarkdale 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,698,75,5,345,32,241
Cobb,Clarkdale 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2158,140,11,1154,88,765
Cobb,Cooper 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1933,132,20,921,208,652
Cobb,Chestnut Ridge 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1297,136,4,877,151,129
Cobb,Dickerson 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1278,168,1,824,226,59
Cobb,Dobbins 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2127,143,30,1204,437,313
Cobb,Dowell 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1422,91,9,697,72,553
Cobb,Dodgen 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,880,70,1,590,147,72
Cobb,Durham 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1662,117,4,982,386,173
Cobb,Davis 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,811,59,1,559,64,128
Cobb,Eastside 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1368,143,7,833,321,64
Cobb,Eastside 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1690,138,5,1062,347,138
Cobb,Elizabeth 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1281,78,7,727,156,313
Cobb,Elizabeth 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,987,95,8,610,125,149
Cobb,Elizabeth 03,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1179,123,3,668,95,290
Cobb,Elizabeth 04,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1153,110,7,759,99,178
Cobb,Elizabeth 05,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1266,121,5,818,93,229
Cobb,East Piedmont 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,970,65,7,579,151,168
Cobb,Fair Oaks 02,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,2032,114,8,932,27,951
Cobb,Fair Oaks 04,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1486,120,16,887,69,394
Cobb,Fullers Park 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1456,134,8,945,244,125
Cobb,Ford 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1238,79,1,767,264,127
Cobb,Frey 01,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1029,80,3,584,246,116
