county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
Fulton,SC08F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,108,0,2,40,0,65,1
Fulton,SC08G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,SC08H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,SC09A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,258,2,6,186,0,58,6
Fulton,SC09B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,386,1,15,256,0,107,7
Fulton,SC09C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,291,0,10,207,0,68,6
Fulton,SC10,"Public Service Commission, District 3",3,DEM,LINDY MILLER,184,0,7,144,0,28,5
Fulton,SC11A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,303,0,8,217,1,73,4
Fulton,SC11B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,325,1,8,222,0,90,4
Fulton,SC13,"Public Service Commission, District 3",3,DEM,LINDY MILLER,552,3,6,328,2,201,12
Fulton,SC14A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,145,2,4,72,0,60,7
Fulton,SC14B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,8,0,0,5,0,1,2
Fulton,SC15,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1526,2,18,939,1,544,22
Fulton,SC16A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1398,8,25,798,3,529,35
Fulton,SC16B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,4,0,0,3,0,1,0
Fulton,SC17A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,22,0,0,15,0,7,0
Fulton,SC17B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,0,0,1,1
Fulton,SC17C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,257,0,5,144,0,106,2
Fulton,SC18A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,117,1,6,56,0,50,4
Fulton,SC18B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,188,0,4,113,0,69,2
Fulton,SC18C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,639,0,7,320,1,297,14
Fulton,SC19A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,58,0,0,31,0,27,0
Fulton,SC19B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,276,0,5,193,0,76,2
Fulton,SC20,"Public Service Commission, District 3",3,DEM,LINDY MILLER,771,3,8,411,0,343,6
Fulton,SC211,"Public Service Commission, District 3",3,DEM,LINDY MILLER,254,2,4,179,0,63,6
Fulton,SC212,"Public Service Commission, District 3",3,DEM,LINDY MILLER,480,0,9,339,0,126,6
Fulton,SC23A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,558,0,11,441,0,98,8
Fulton,SC23B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,88,0,7,62,0,17,2
Fulton,SC23C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,392,0,10,301,0,77,4
Fulton,SC27,"Public Service Commission, District 3",3,DEM,LINDY MILLER,472,0,14,297,3,145,13
Fulton,SC29A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,500,3,24,293,0,175,5
Fulton,SC30A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,38,1,7,24,0,5,1
Fulton,SC30B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,182,1,2,122,1,40,16
Fulton,SS01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,624,37,37,371,173,0,6
Fulton,SS02A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,193,0,9,103,78,1,2
Fulton,SS02B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,187,0,2,115,69,0,1
Fulton,SS03,"Public Service Commission, District 3",3,DEM,LINDY MILLER,258,2,12,168,68,0,8
Fulton,SS04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,448,6,22,293,123,1,3
Fulton,SS05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,341,1,17,211,96,0,16
Fulton,SS06,"Public Service Commission, District 3",3,DEM,LINDY MILLER,237,0,8,149,67,0,13
Fulton,SS07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,136,3,17,60,48,0,8
Fulton,SS07B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,84,1,7,53,20,0,3
Fulton,SS07C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,1,40,46,9,0,2
Fulton,SS08A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,167,1,5,139,20,0,2
Fulton,SS08B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,88,2,1,48,31,0,6
Fulton,SS08C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,1,0,64,28,0,5
Fulton,SS08D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,162,0,13,114,30,0,5
Fulton,SS09A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,498,1,23,292,25,1,156
Fulton,SS09B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,547,0,17,291,43,2,194
Fulton,SS11A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,429,4,18,279,46,1,81
Fulton,SS11B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,155,0,6,88,14,0,47
Fulton,SS11C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,0,0,17,6,0,1
Fulton,SS11D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,46,0,1,26,3,0,16
Fulton,SS12,"Public Service Commission, District 3",3,DEM,LINDY MILLER,395,3,27,241,27,0,97
Fulton,SS13A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,204,0,4,147,4,0,49
Fulton,SS13B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,94,2,5,60,2,1,24
Fulton,SS14,"Public Service Commission, District 3",3,DEM,LINDY MILLER,170,0,7,101,2,0,60
Fulton,SS15A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,289,8,4,209,62,3,3
Fulton,SS15B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,209,3,2,152,52,0,0
Fulton,SS16,"Public Service Commission, District 3",3,DEM,LINDY MILLER,372,1,11,255,66,0,39
Fulton,SS17,"Public Service Commission, District 3",3,DEM,LINDY MILLER,406,12,12,235,144,0,3
Fulton,SS18A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,110,0,6,68,35,0,1
Fulton,SS18B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,41,1,0,30,8,0,2
Fulton,SS19A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,402,2,7,250,138,0,5
Fulton,SS19B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,307,1,5,196,100,0,5
Fulton,SS20,"Public Service Commission, District 3",3,DEM,LINDY MILLER,271,0,18,163,86,0,4
Fulton,SS22,"Public Service Commission, District 3",3,DEM,LINDY MILLER,312,6,33,173,96,3,1
Fulton,SS26,"Public Service Commission, District 3",3,DEM,LINDY MILLER,433,1,12,288,129,1,2
Fulton,SS29A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,346,7,13,222,99,0,5
Fulton,SS31,"Public Service Commission, District 3",3,DEM,LINDY MILLER,220,3,18,116,42,0,41
Fulton,UC01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,400,3,7,287,0,98,5
Fulton,UC01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,0,1,24,0,8,1
Fulton,UC01D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,UC01E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,75,0,0,47,0,28,0
Fulton,UC02A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1270,1,42,819,1,388,19
Fulton,UC02B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,UC031,"Public Service Commission, District 3",3,DEM,LINDY MILLER,304,0,9,225,0,69,1
Fulton,UC032,"Public Service Commission, District 3",3,DEM,LINDY MILLER,58,0,3,47,0,7,1
