office,candidate,party,county,votes,district
U.S. Senate,Martin,D,Columbia,510,N/A
U.S. Senate,Totals,D,Columbia,1900,N/A
U.S. Senate,Cardwell,D,Cook,511,N/A
U.S. Senate,Jones,D,Cook,685,N/A
U.S. Senate,Knight,D,Cook,185,N/A
U.S. Senate,Lanier,D,Cook,200,N/A
U.S. Senate,Martin,D,Cook,820,N/A
U.S. Senate,Totals,D,Cook,2401,N/A
U.S. Senate,Cardwell,D,Coweta,413,N/A
U.S. Senate,Jones,D,Coweta,740,N/A
U.S. Senate,Knight,D,Coweta,115,N/A
U.S. Senate,Lanier,D,Coweta,47,N/A
U.S. Senate,Martin,D,Coweta,540,N/A
U.S. Senate,Totals,D,Coweta,1855,N/A
U.S. Senate,Cardwell,D,Crawford,141,N/A
U.S. Senate,Jones,D,Crawford,436,N/A
U.S. Senate,Knight,D,Crawford,23,N/A
U.S. Senate,Lanier,D,Crawford,50,N/A
U.S. Senate,Martin,D,Crawford,539,N/A
U.S. Senate,Totals,D,Crawford,1189,N/A
U.S. Senate,Cardwell,D,Crisp,132,N/A
U.S. Senate,Jones,D,Crisp,544,N/A
U.S. Senate,Knight,D,Crisp,46,N/A
U.S. Senate,Lanier,D,Crisp,25,N/A
U.S. Senate,Martin,D,Crisp,334,N/A
U.S. Senate,Totals,D,Crisp,1081,N/A
U.S. Senate,Cardwell,D,Dade,123,N/A
U.S. Senate,Jones,D,Dade,76,N/A
U.S. Senate,Knight,D,Dade,51,N/A
U.S. Senate,Lanier,D,Dade,45,N/A
U.S. Senate,Martin,D,Dade,155,N/A
U.S. Senate,Totals,D,Dade,450,N/A
U.S. Senate,Cardwell,D,Dawson,47,N/A
U.S. Senate,Jones,D,Dawson,11,N/A
U.S. Senate,Knight,D,Dawson,32,N/A
U.S. Senate,Lanier,D,Dawson,11,N/A
U.S. Senate,Martin,D,Dawson,89,N/A
U.S. Senate,Totals,D,Dawson,190,N/A
U.S. Senate,Cardwell,D,Decatur,323,N/A
U.S. Senate,Jones,D,Decatur,913,N/A
U.S. Senate,Knight,D,Decatur,82,N/A
U.S. Senate,Lanier,D,Decatur,154,N/A
U.S. Senate,Martin,D,Decatur,635,N/A
U.S. Senate,Totals,D,Decatur,2107,N/A
U.S. Senate,Cardwell,D,Dekalb,11913,N/A
U.S. Senate,Jones,D,Dekalb,29870,N/A
U.S. Senate,Knight,D,Dekalb,3958,N/A
U.S. Senate,Lanier,D,Dekalb,1460,N/A
U.S. Senate,Martin,D,Dekalb,23054,N/A
U.S. Senate,Totals,D,Dekalb,70255,N/A
U.S. Senate,Cardwell,D,Dodge,372,N/A
U.S. Senate,Jones,D,Dodge,607,N/A
U.S. Senate,Knight,D,Dodge,146,N/A
U.S. Senate,Lanier,D,Dodge,138,N/A
U.S. Senate,Martin,D,Dodge,2186,N/A
U.S. Senate,Totals,D,Dodge,3449,N/A
U.S. Senate,Cardwell,D,Dooly,80,N/A
U.S. Senate,Jones,D,Dooly,609,N/A
U.S. Senate,Knight,D,Dooly,22,N/A
U.S. Senate,Lanier,D,Dooly,26,N/A
U.S. Senate,Martin,D,Dooly,364,N/A
U.S. Senate,Totals,D,Dooly,1101,N/A
U.S. Senate,Cardwell,D,Dougherty,1066,N/A
U.S. Senate,Jones,D,Dougherty,8815,N/A
U.S. Senate,Knight,D,Dougherty,645,N/A
U.S. Senate,Lanier,D,Dougherty,701,N/A
U.S. Senate,Martin,D,Dougherty,3820,N/A
U.S. Senate,Totals,D,Dougherty,15047,N/A
U.S. Senate,Cardwell,D,Douglas,830,N/A
U.S. Senate,Jones,D,Douglas,1768,N/A
U.S. Senate,Knight,D,Douglas,123,N/A
U.S. Senate,Lanier,D,Douglas,66,N/A
U.S. Senate,Martin,D,Douglas,934,N/A
U.S. Senate,Totals,D,Douglas,3721,N/A
U.S. Senate,Cardwell,D,Early,389,N/A
U.S. Senate,Jones,D,Early,947,N/A
U.S. Senate,Knight,D,Early,187,N/A
U.S. Senate,Lanier,D,Early,217,N/A
U.S. Senate,Martin,D,Early,934,N/A
U.S. Senate,Totals,D,Early,2674,N/A
U.S. Senate,Cardwell,D,Echols,126,N/A
U.S. Senate,Jones,D,Echols,76,N/A
U.S. Senate,Knight,D,Echols,42,N/A
U.S. Senate,Lanier,D,Echols,123,N/A
U.S. Senate,Martin,D,Echols,235,N/A
U.S. Senate,Totals,D,Echols,602,N/A
U.S. Senate,Cardwell,D,Effingham,77,N/A
U.S. Senate,Jones,D,Effingham,406,N/A
U.S. Senate,Knight,D,Effingham,48,N/A
U.S. Senate,Lanier,D,Effingham,48,N/A
U.S. Senate,Martin,D,Effingham,429,N/A
U.S. Senate,Totals,D,Effingham,1008,N/A
U.S. Senate,Cardwell,D,Elbert,524,N/A
U.S. Senate,Jones,D,Elbert,468,N/A
U.S. Senate,Knight,D,Elbert,91,N/A
U.S. Senate,Lanier,D,Elbert,134,N/A
U.S. Senate,Martin,D,Elbert,881,N/A
U.S. Senate,Totals,D,Elbert,2098,N/A
U.S. Senate,Cardwell,D,Emanuel,124,N/A
U.S. Senate,Jones,D,Emanuel,458,N/A
U.S. Senate,Knight,D,Emanuel,37,N/A
U.S. Senate,Lanier,D,Emanuel,132,N/A
U.S. Senate,Martin,D,Emanuel,604,N/A
U.S. Senate,Totals,D,Emanuel,1355,N/A
U.S. Senate,Cardwell,D,Evans,30,N/A
U.S. Senate,Jones,D,Evans,218,N/A
U.S. Senate,Knight,D,Evans,13,N/A
U.S. Senate,Lanier,D,Evans,32,N/A
U.S. Senate,Martin,D,Evans,316,N/A
U.S. Senate,Totals,D,Evans,609,N/A
U.S. Senate,Cardwell,D,Fannin,124,N/A
U.S. Senate,Jones,D,Fannin,55,N/A
U.S. Senate,Knight,D,Fannin,66,N/A
U.S. Senate,Lanier,D,Fannin,21,N/A
U.S. Senate,Martin,D,Fannin,192,N/A
U.S. Senate,Totals,D,Fannin,458,N/A
U.S. Senate,Cardwell,D,Fayette,655,N/A
U.S. Senate,Jones,D,Fayette,1261,N/A
U.S. Senate,Knight,D,Fayette,173,N/A
U.S. Senate,Lanier,D,Fayette,88,N/A
U.S. Senate,Martin,D,Fayette,967,N/A
U.S. Senate,Totals,D,Fayette,3144,N/A
U.S. Senate,Cardwell,D,Floyd,1057,N/A
U.S. Senate,Jones,D,Floyd,671,N/A
U.S. Senate,Knight,D,Floyd,130,N/A
U.S. Senate,Lanier,D,Floyd,157,N/A
U.S. Senate,Martin,D,Floyd,1292,N/A
U.S. Senate,Totals,D,Floyd,3307,N/A
U.S. Senate,Cardwell,D,Forsyth,358,N/A
U.S. Senate,Jones,D,Forsyth,182,N/A
U.S. Senate,Knight,D,Forsyth,126,N/A
U.S. Senate,Lanier,D,Forsyth,110,N/A
U.S. Senate,Martin,D,Forsyth,640,N/A
U.S. Senate,Totals,D,Forsyth,1416,N/A
U.S. Senate,Cardwell,D,Franklin,541,N/A
U.S. Senate,Jones,D,Franklin,170,N/A
U.S. Senate,Knight,D,Franklin,99,N/A
U.S. Senate,Lanier,D,Franklin,110,N/A
U.S. Senate,Martin,D,Franklin,854,N/A
U.S. Senate,Totals,D,Franklin,1774,N/A
U.S. Senate,Cardwell,D,Fulton,8188,N/A
U.S. Senate,Jones,D,Fulton,19556,N/A
U.S. Senate,Knight,D,Fulton,3332,N/A
U.S. Senate,Lanier,D,Fulton,1089,N/A
U.S. Senate,Martin,D,Fulton,18988,N/A
U.S. Senate,Totals,D,Fulton,51153,N/A
U.S. Senate,Cardwell,D,Gilmer,159,N/A
U.S. Senate,Jones,D,Gilmer,57,N/A
U.S. Senate,Knight,D,Gilmer,46,N/A
U.S. Senate,Lanier,D,Gilmer,24,N/A
U.S. Senate,Martin,D,Gilmer,202,N/A
U.S. Senate,Totals,D,Gilmer,488,N/A
U.S. Senate,Cardwell,D,Glascock,104,N/A
U.S. Senate,Jones,D,Glascock,110,N/A
U.S. Senate,Knight,D,Glascock,29,N/A
U.S. Senate,Lanier,D,Glascock,43,N/A
U.S. Senate,Martin,D,Glascock,287,N/A
U.S. Senate,Totals,D,Glascock,573,N/A
U.S. Senate,Cardwell,D,Glynn,226,N/A
U.S. Senate,Jones,D,Glynn,844,N/A
U.S. Senate,Knight,D,Glynn,277,N/A
U.S. Senate,Lanier,D,Glynn,140,N/A
U.S. Senate,Martin,D,Glynn,476,N/A
U.S. Senate,Totals,D,Glynn,1963,N/A
U.S. Senate,Cardwell,D,Gordon,314,N/A
U.S. Senate,Jones,D,Gordon,174,N/A
U.S. Senate,Knight,D,Gordon,50,N/A
U.S. Senate,Lanier,D,Gordon,60,N/A
U.S. Senate,Martin,D,Gordon,354,N/A
U.S. Senate,Totals,D,Gordon,952,N/A
U.S. Senate,Cardwell,D,Grady,273,N/A
U.S. Senate,Jones,D,Grady,608,N/A
U.S. Senate,Knight,D,Grady,101,N/A
U.S. Senate,Lanier,D,Grady,122,N/A
U.S. Senate,Martin,D,Grady,430,N/A
U.S. Senate,Totals,D,Grady,1534,N/A
U.S. Senate,Cardwell,D,Greene,125,N/A
U.S. Senate,Jones,D,Greene,488,N/A
U.S. Senate,Knight,D,Greene,22,N/A
U.S. Senate,Lanier,D,Greene,15,N/A
U.S. Senate,Martin,D,Greene,210,N/A
U.S. Senate,Totals,D,Greene,860,N/A
U.S. Senate,Cardwell,D,Gwinnett,3603,N/A
U.S. Senate,Jones,D,Gwinnett,5509,N/A
U.S. Senate,Knight,D,Gwinnett,1053,N/A
U.S. Senate,Lanier,D,Gwinnett,543,N/A
U.S. Senate,Martin,D,Gwinnett,4551,N/A
U.S. Senate,Totals,D,Gwinnett,15259,N/A
U.S. Senate,Cardwell,D,Habersham,226,N/A
U.S. Senate,Jones,D,Habersham,99,N/A
U.S. Senate,Knight,D,Habersham,46,N/A
U.S. Senate,Lanier,D,Habersham,42,N/A
U.S. Senate,Martin,D,Habersham,312,N/A
U.S. Senate,Totals,D,Habersham,725,N/A
U.S. Senate,Cardwell,D,Hall,506,N/A
U.S. Senate,Jones,D,Hall,692,N/A
U.S. Senate,Knight,D,Hall,121,N/A
U.S. Senate,Lanier,D,Hall,63,N/A
U.S. Senate,Martin,D,Hall,855,N/A
U.S. Senate,Totals,D,Hall,2237,N/A
U.S. Senate,Cardwell,D,Hancock,177,N/A
U.S. Senate,Jones,D,Hancock,1587,N/A
U.S. Senate,Knight,D,Hancock,41,N/A
U.S. Senate,Lanier,D,Hancock,52,N/A
U.S. Senate,Martin,D,Hancock,563,N/A
U.S. Senate,Totals,D,Hancock,2420,N/A
U.S. Senate,Cardwell,D,Haralson,349,N/A
U.S. Senate,Jones,D,Haralson,121,N/A
U.S. Senate,Knight,D,Haralson,47,N/A
U.S. Senate,Lanier,D,Haralson,37,N/A
U.S. Senate,Martin,D,Haralson,356,N/A
U.S. Senate,Totals,D,Haralson,910,N/A
U.S. Senate,Cardwell,D,Harris,87,N/A
U.S. Senate,Jones,D,Harris,365,N/A
U.S. Senate,Knight,D,Harris,54,N/A
U.S. Senate,Lanier,D,Harris,33,N/A
U.S. Senate,Martin,D,Harris,306,N/A
U.S. Senate,Totals,D,Harris,845,N/A
U.S. Senate,Cardwell,D,Hart,356,N/A
U.S. Senate,Jones,D,Hart,309,N/A
U.S. Senate,Knight,D,Hart,56,N/A
U.S. Senate,Lanier,D,Hart,104,N/A
U.S. Senate,Martin,D,Hart,744,N/A
U.S. Senate,Totals,D,Hart,1569,N/A
U.S. Senate,Cardwell,D,Heard,444,N/A
U.S. Senate,Jones,D,Heard,270,N/A
U.S. Senate,Knight,D,Heard,81,N/A
U.S. Senate,Lanier,D,Heard,54,N/A
U.S. Senate,Martin,D,Heard,457,N/A
U.S. Senate,Totals,D,Heard,1306,N/A
U.S. Senate,Cardwell,D,Henry,1189,N/A
U.S. Senate,Jones,D,Henry,2761,N/A
U.S. Senate,Knight,D,Henry,276,N/A
U.S. Senate,Lanier,D,Henry,118,N/A
U.S. Senate,Martin,D,Henry,1292,N/A
U.S. Senate,Totals,D,Henry,5636,N/A
U.S. Senate,Cardwell,D,Houston,216,N/A
U.S. Senate,Jones,D,Houston,1480,N/A
U.S. Senate,Knight,D,Houston,129,N/A
U.S. Senate,Lanier,D,Houston,62,N/A
U.S. Senate,Martin,D,Houston,963,N/A
U.S. Senate,Totals,D,Houston,2850,N/A
U.S. Senate,Cardwell,D,Irwin,155,N/A
U.S. Senate,Jones,D,Irwin,479,N/A
U.S. Senate,Knight,D,Irwin,53,N/A
U.S. Senate,Lanier,D,Irwin,70,N/A
U.S. Senate,Martin,D,Irwin,828,N/A
U.S. Senate,Totals,D,Irwin,1585,N/A
U.S. Senate,Cardwell,D,Jackson,179,N/A
U.S. Senate,Jones,D,Jackson,182,N/A
U.S. Senate,Knight,D,Jackson,36,N/A
U.S. Senate,Lanier,D,Jackson,26,N/A
U.S. Senate,Martin,D,Jackson,291,N/A
U.S. Senate,Totals,D,Jackson,714,N/A
U.S. Senate,Cardwell,D,Jasper,276,N/A
U.S. Senate,Jones,D,Jasper,494,N/A
U.S. Senate,Knight,D,Jasper,29,N/A
U.S. Senate,Lanier,D,Jasper,32,N/A
U.S. Senate,Martin,D,Jasper,467,N/A
U.S. Senate,Totals,D,Jasper,1298,N/A
U.S. Senate,Cardwell,D,Jeff davis,215,N/A
U.S. Senate,Jones,D,Jeff davis,287,N/A
U.S. Senate,Knight,D,Jeff davis,54,N/A
U.S. Senate,Lanier,D,Jeff davis,76,N/A
U.S. Senate,Martin,D,Jeff davis,642,N/A
U.S. Senate,Totals,D,Jeff davis,1274,N/A
U.S. Senate,Cardwell,D,Jefferson,360,N/A
U.S. Senate,Jones,D,Jefferson,1356,N/A
U.S. Senate,Knight,D,Jefferson,95,N/A
U.S. Senate,Lanier,D,Jefferson,152,N/A
U.S. Senate,Martin,D,Jefferson,955,N/A
U.S. Senate,Totals,D,Jefferson,2918,N/A
U.S. Senate,Cardwell,D,Jenkins,121,N/A
U.S. Senate,Jones,D,Jenkins,288,N/A
U.S. Senate,Knight,D,Jenkins,46,N/A
U.S. Senate,Lanier,D,Jenkins,210,N/A
U.S. Senate,Martin,D,Jenkins,1017,N/A
U.S. Senate,Totals,D,Jenkins,1682,N/A
U.S. Senate,Cardwell,D,Johnson,217,N/A
U.S. Senate,Jones,D,Johnson,308,N/A
U.S. Senate,Knight,D,Johnson,76,N/A
U.S. Senate,Lanier,D,Johnson,84,N/A
U.S. Senate,Martin,D,Johnson,793,N/A
U.S. Senate,Totals,D,Johnson,1478,N/A
U.S. Senate,Cardwell,D,Jones,133,N/A
U.S. Senate,Jones,D,Jones,696,N/A
U.S. Senate,Knight,D,Jones,62,N/A
U.S. Senate,Lanier,D,Jones,34,N/A
U.S. Senate,Martin,D,Jones,714,N/A
U.S. Senate,Totals,D,Jones,1639,N/A
U.S. Senate,Cardwell,D,Lamar,376,N/A
U.S. Senate,Jones,D,Lamar,522,N/A
U.S. Senate,Knight,D,Lamar,67,N/A
U.S. Senate,Lanier,D,Lamar,61,N/A
U.S. Senate,Martin,D,Lamar,535,N/A
U.S. Senate,Totals,D,Lamar,1561,N/A
U.S. Senate,Cardwell,D,Lanier,255,N/A
U.S. Senate,Jones,D,Lanier,359,N/A
U.S. Senate,Knight,D,Lanier,94,N/A
U.S. Senate,Lanier,D,Lanier,387,N/A
U.S. Senate,Martin,D,Lanier,404,N/A
U.S. Senate,Totals,D,Lanier,1499,N/A
U.S. Senate,Cardwell,D,Laurens,580,N/A
U.S. Senate,Jones,D,Laurens,1640,N/A
U.S. Senate,Knight,D,Laurens,161,N/A
U.S. Senate,Lanier,D,Laurens,209,N/A
U.S. Senate,Martin,D,Laurens,2959,N/A
U.S. Senate,Totals,D,Laurens,5549,N/A
U.S. Senate,Cardwell,D,Lee,62,N/A
U.S. Senate,Jones,D,Lee,476,N/A
U.S. Senate,Knight,D,Lee,55,N/A
U.S. Senate,Lanier,D,Lee,47,N/A
U.S. Senate,Martin,D,Lee,208,N/A
U.S. Senate,Totals,D,Lee,848,N/A
U.S. Senate,Cardwell,D,Liberty,192,N/A
U.S. Senate,Jones,D,Liberty,2411,N/A
U.S. Senate,Knight,D,Liberty,71,N/A
U.S. Senate,Lanier,D,Liberty,133,N/A
U.S. Senate,Martin,D,Liberty,1320,N/A
U.S. Senate,Totals,D,Liberty,4127,N/A
U.S. Senate,Cardwell,D,Lincoln,169,N/A
U.S. Senate,Jones,D,Lincoln,428,N/A
U.S. Senate,Knight,D,Lincoln,51,N/A
U.S. Senate,Lanier,D,Lincoln,76,N/A
U.S. Senate,Martin,D,Lincoln,502,N/A
U.S. Senate,Totals,D,Lincoln,1226,N/A
U.S. Senate,Cardwell,D,Long,227,N/A
U.S. Senate,Jones,D,Long,368,N/A
U.S. Senate,Knight,D,Long,79,N/A
U.S. Senate,Lanier,D,Long,159,N/A
U.S. Senate,Martin,D,Long,997,N/A
U.S. Senate,Totals,D,Long,1830,N/A
U.S. Senate,Cardwell,D,Lowndes,1043,N/A
U.S. Senate,Jones,D,Lowndes,2538,N/A
U.S. Senate,Knight,D,Lowndes,344,N/A
U.S. Senate,Lanier,D,Lowndes,403,N/A
U.S. Senate,Martin,D,Lowndes,1876,N/A
U.S. Senate,Totals,D,Lowndes,6204,N/A
U.S. Senate,Cardwell,D,Lumpkin,115,N/A
U.S. Senate,Jones,D,Lumpkin,47,N/A
U.S. Senate,Knight,D,Lumpkin,50,N/A
U.S. Senate,Lanier,D,Lumpkin,17,N/A
U.S. Senate,Martin,D,Lumpkin,169,N/A
U.S. Senate,Totals,D,Lumpkin,398,N/A
U.S. Senate,Cardwell,D,Macon,118,N/A
U.S. Senate,Jones,D,Macon,884,N/A
U.S. Senate,Knight,D,Macon,37,N/A
U.S. Senate,Lanier,D,Macon,37,N/A
U.S. Senate,Martin,D,Macon,525,N/A
U.S. Senate,Totals,D,Macon,1601,N/A
U.S. Senate,Cardwell,D,Madison,279,N/A
U.S. Senate,Jones,D,Madison,206,N/A
U.S. Senate,Knight,D,Madison,73,N/A
U.S. Senate,Lanier,D,Madison,58,N/A
U.S. Senate,Martin,D,Madison,419,N/A
U.S. Senate,Totals,D,Madison,1035,N/A
U.S. Senate,Cardwell,D,Marion,98,N/A
U.S. Senate,Jones,D,Marion,228,N/A
U.S. Senate,Knight,D,Marion,38,N/A
U.S. Senate,Lanier,D,Marion,42,N/A
U.S. Senate,Martin,D,Marion,487,N/A
U.S. Senate,Totals,D,Marion,893,N/A
U.S. Senate,Cardwell,D,Mcduffie,77,N/A
U.S. Senate,Jones,D,Mcduffie,486,N/A
U.S. Senate,Knight,D,Mcduffie,24,N/A
U.S. Senate,Lanier,D,Mcduffie,34,N/A
U.S. Senate,Martin,D,Mcduffie,222,N/A
U.S. Senate,Totals,D,Mcduffie,843,N/A
U.S. Senate,Cardwell,D,Mcintosh,59,N/A
U.S. Senate,Jones,D,Mcintosh,532,N/A
U.S. Senate,Knight,D,Mcintosh,15,N/A
U.S. Senate,Lanier,D,Mcintosh,19,N/A
U.S. Senate,Martin,D,Mcintosh,185,N/A
U.S. Senate,Totals,D,Mcintosh,810,N/A
U.S. Senate,Cardwell,D,Meriwether,375,N/A
U.S. Senate,Jones,D,Meriwether,631,N/A
U.S. Senate,Knight,D,Meriwether,57,N/A
U.S. Senate,Lanier,D,Meriwether,50,N/A
U.S. Senate,Martin,D,Meriwether,383,N/A
U.S. Senate,Totals,D,Meriwether,1496,N/A
U.S. Senate,Cardwell,D,Miller,279,N/A
U.S. Senate,Jones,D,Miller,276,N/A
U.S. Senate,Knight,D,Miller,63,N/A
U.S. Senate,Lanier,D,Miller,128,N/A
U.S. Senate,Martin,D,Miller,628,N/A
U.S. Senate,Totals,D,Miller,1374,N/A
U.S. Senate,Cardwell,D,Mitchell,281,N/A
U.S. Senate,Jones,D,Mitchell,1157,N/A
U.S. Senate,Knight,D,Mitchell,91,N/A
U.S. Senate,Lanier,D,Mitchell,137,N/A
U.S. Senate,Martin,D,Mitchell,758,N/A
U.S. Senate,Totals,D,Mitchell,2424,N/A
U.S. Senate,Cardwell,D,Monroe,331,N/A
U.S. Senate,Jones,D,Monroe,621,N/A
U.S. Senate,Knight,D,Monroe,71,N/A
U.S. Senate,Lanier,D,Monroe,61,N/A
U.S. Senate,Martin,D,Monroe,1058,N/A
U.S. Senate,Totals,D,Monroe,2142,N/A
U.S. Senate,Cardwell,D,Montgomery,146,N/A
U.S. Senate,Jones,D,Montgomery,286,N/A
U.S. Senate,Knight,D,Montgomery,38,N/A
U.S. Senate,Lanier,D,Montgomery,50,N/A
U.S. Senate,Martin,D,Montgomery,561,N/A
U.S. Senate,Totals,D,Montgomery,1081,N/A
U.S. Senate,Cardwell,D,Morgan,178,N/A
U.S. Senate,Jones,D,Morgan,286,N/A
U.S. Senate,Knight,D,Morgan,32,N/A
U.S. Senate,Lanier,D,Morgan,20,N/A
U.S. Senate,Martin,D,Morgan,246,N/A
U.S. Senate,Totals,D,Morgan,762,N/A
U.S. Senate,Cardwell,D,Murray,573,N/A
U.S. Senate,Jones,D,Murray,328,N/A
U.S. Senate,Knight,D,Murray,144,N/A
U.S. Senate,Lanier,D,Murray,227,N/A
U.S. Senate,Martin,D,Murray,799,N/A
U.S. Senate,Totals,D,Murray,2071,N/A
U.S. Senate,Cardwell,D,Muscogee,692,N/A
U.S. Senate,Jones,D,Muscogee,7240,N/A
U.S. Senate,Knight,D,Muscogee,462,N/A
U.S. Senate,Lanier,D,Muscogee,345,N/A
U.S. Senate,Martin,D,Muscogee,3753,N/A
U.S. Senate,Totals,D,Muscogee,12492,N/A
U.S. Senate,Cardwell,D,Newton,835,N/A
U.S. Senate,Jones,D,Newton,2372,N/A
U.S. Senate,Knight,D,Newton,180,N/A
U.S. Senate,Lanier,D,Newton,97,N/A
U.S. Senate,Martin,D,Newton,984,N/A
U.S. Senate,Totals,D,Newton,4468,N/A
U.S. Senate,Cardwell,D,Oconee,132,N/A
U.S. Senate,Jones,D,Oconee,133,N/A
U.S. Senate,Knight,D,Oconee,62,N/A
U.S. Senate,Lanier,D,Oconee,36,N/A
U.S. Senate,Martin,D,Oconee,251,N/A
U.S. Senate,Totals,D,Oconee,614,N/A
U.S. Senate,Cardwell,D,Oglethorpe,140,N/A
U.S. Senate,Jones,D,Oglethorpe,269,N/A
U.S. Senate,Knight,D,Oglethorpe,53,N/A
U.S. Senate,Lanier,D,Oglethorpe,11,N/A
U.S. Senate,Martin,D,Oglethorpe,187,N/A
U.S. Senate,Totals,D,Oglethorpe,660,N/A
U.S. Senate,Cardwell,D,Paulding,215,N/A
U.S. Senate,Jones,D,Paulding,300,N/A
U.S. Senate,Knight,D,Paulding,51,N/A
U.S. Senate,Lanier,D,Paulding,32,N/A
U.S. Senate,Martin,D,Paulding,235,N/A
U.S. Senate,Totals,D,Paulding,833,N/A
U.S. Senate,Cardwell,D,Peach,135,N/A
U.S. Senate,Jones,D,Peach,1133,N/A
U.S. Senate,Knight,D,Peach,41,N/A
U.S. Senate,Lanier,D,Peach,47,N/A
U.S. Senate,Martin,D,Peach,702,N/A
U.S. Senate,Totals,D,Peach,2058,N/A
U.S. Senate,Cardwell,D,Pickens,100,N/A
U.S. Senate,Jones,D,Pickens,56,N/A
U.S. Senate,Knight,D,Pickens,51,N/A
U.S. Senate,Lanier,D,Pickens,14,N/A
U.S. Senate,Martin,D,Pickens,134,N/A
U.S. Senate,Totals,D,Pickens,355,N/A
U.S. Senate,Cardwell,D,Pierce,40,N/A
U.S. Senate,Jones,D,Pierce,112,N/A
U.S. Senate,Knight,D,Pierce,22,N/A
U.S. Senate,Lanier,D,Pierce,18,N/A
U.S. Senate,Martin,D,Pierce,45,N/A
U.S. Senate,Totals,D,Pierce,237,N/A
U.S. Senate,Cardwell,D,Pike,107,N/A
U.S. Senate,Jones,D,Pike,212,N/A
U.S. Senate,Knight,D,Pike,19,N/A
U.S. Senate,Lanier,D,Pike,10,N/A
U.S. Senate,Martin,D,Pike,127,N/A
U.S. Senate,Totals,D,Pike,475,N/A
U.S. Senate,Cardwell,D,Polk,1185,N/A
U.S. Senate,Jones,D,Polk,470,N/A
U.S. Senate,Knight,D,Polk,186,N/A
U.S. Senate,Lanier,D,Polk,165,N/A
U.S. Senate,Martin,D,Polk,1477,N/A
U.S. Senate,Totals,D,Polk,3483,N/A
U.S. Senate,Cardwell,D,Pulaski,216,N/A
U.S. Senate,Jones,D,Pulaski,308,N/A
U.S. Senate,Knight,D,Pulaski,37,N/A
U.S. Senate,Lanier,D,Pulaski,67,N/A
U.S. Senate,Martin,D,Pulaski,945,N/A
U.S. Senate,Totals,D,Pulaski,1573,N/A
U.S. Senate,Cardwell,D,Putnam,88,N/A
U.S. Senate,Jones,D,Putnam,332,N/A
U.S. Senate,Knight,D,Putnam,16,N/A
U.S. Senate,Lanier,D,Putnam,16,N/A
U.S. Senate,Martin,D,Putnam,166,N/A
U.S. Senate,Totals,D,Putnam,618,N/A
U.S. Senate,Cardwell,D,Quitman,75,N/A
U.S. Senate,Jones,D,Quitman,149,N/A
U.S. Senate,Knight,D,Quitman,20,N/A
U.S. Senate,Lanier,D,Quitman,37,N/A
U.S. Senate,Martin,D,Quitman,289,N/A
U.S. Senate,Totals,D,Quitman,570,N/A
U.S. Senate,Cardwell,D,Rabun,629,N/A
U.S. Senate,Jones,D,Rabun,165,N/A
U.S. Senate,Knight,D,Rabun,78,N/A
U.S. Senate,Lanier,D,Rabun,91,N/A
U.S. Senate,Martin,D,Rabun,784,N/A
U.S. Senate,Totals,D,Rabun,1747,N/A
U.S. Senate,Cardwell,D,Randolph,62,N/A
U.S. Senate,Jones,D,Randolph,396,N/A
U.S. Senate,Knight,D,Randolph,15,N/A
U.S. Senate,Lanier,D,Randolph,22,N/A
U.S. Senate,Martin,D,Randolph,268,N/A
U.S. Senate,Totals,D,Randolph,763,N/A
U.S. Senate,Cardwell,D,Richmond,791,N/A
U.S. Senate,Jones,D,Richmond,9279,N/A
U.S. Senate,Knight,D,Richmond,533,N/A
U.S. Senate,Lanier,D,Richmond,397,N/A
U.S. Senate,Martin,D,Richmond,2844,N/A
U.S. Senate,Totals,D,Richmond,13844,N/A
U.S. Senate,Cardwell,D,Rockdale,811,N/A
U.S. Senate,Jones,D,Rockdale,1985,N/A
U.S. Senate,Knight,D,Rockdale,170,N/A
U.S. Senate,Lanier,D,Rockdale,69,N/A
U.S. Senate,Martin,D,Rockdale,907,N/A
U.S. Senate,Totals,D,Rockdale,3942,N/A
U.S. Senate,Cardwell,D,Schley,68,N/A
U.S. Senate,Jones,D,Schley,83,N/A
U.S. Senate,Knight,D,Schley,15,N/A
U.S. Senate,Lanier,D,Schley,25,N/A
U.S. Senate,Martin,D,Schley,219,N/A
U.S. Senate,Totals,D,Schley,410,N/A
U.S. Senate,Cardwell,D,Screven,110,N/A
U.S. Senate,Jones,D,Screven,434,N/A
U.S. Senate,Knight,D,Screven,49,N/A
U.S. Senate,Lanier,D,Screven,174,N/A
U.S. Senate,Martin,D,Screven,724,N/A
U.S. Senate,Totals,D,Screven,1491,N/A
U.S. Senate,Cardwell,D,Seminole,499,N/A
U.S. Senate,Jones,D,Seminole,739,N/A
U.S. Senate,Knight,D,Seminole,98,N/A
U.S. Senate,Lanier,D,Seminole,218,N/A
U.S. Senate,Martin,D,Seminole,750,N/A
U.S. Senate,Totals,D,Seminole,2304,N/A
U.S. Senate,Cardwell,D,Spalding,497,N/A
U.S. Senate,Jones,D,Spalding,883,N/A
U.S. Senate,Knight,D,Spalding,97,N/A
U.S. Senate,Lanier,D,Spalding,48,N/A
U.S. Senate,Martin,D,Spalding,501,N/A
U.S. Senate,Totals,D,Spalding,2026,N/A
U.S. Senate,Cardwell,D,Stephens,531,N/A
U.S. Senate,Jones,D,Stephens,235,N/A
