county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
Gwinnett,,President,,DEM,HILLARY CLINTON,37881,309,414,30516,2943,3699
Gwinnett,001 Harbins A,President,,DEM,HILLARY CLINTON,337,2,2,251,40,42
Gwinnett,002 Rockbridge A,President,,DEM,HILLARY CLINTON,477,1,10,388,64,14
Gwinnett,003 Dacula,President,,DEM,HILLARY CLINTON,374,1,3,280,62,28
Gwinnett,004 Suwanee A,President,,DEM,HILLARY CLINTON,85,2,2,68,11,2
Gwinnett,005 Baycreek A,President,,DEM,HILLARY CLINTON,227,0,1,186,2,38
Gwinnett,006 Goodwins A,President,,DEM,HILLARY CLINTON,282,1,1,235,10,35
Gwinnett,007 Duluth A,President,,DEM,HILLARY CLINTON,314,4,5,234,35,36
Gwinnett,008 Duncans A,President,,DEM,HILLARY CLINTON,200,2,3,160,25,10
Gwinnett,009 Pucketts A,President,,DEM,HILLARY CLINTON,191,1,4,140,44,2
Gwinnett,010 Cates A,President,,DEM,HILLARY CLINTON,157,0,4,111,19,23
Gwinnett,011 Berkshire A,President,,DEM,HILLARY CLINTON,168,0,0,144,8,16
Gwinnett,012 Berkshire B,President,,DEM,HILLARY CLINTON,410,8,5,282,12,103
Gwinnett,013 Duncans C,President,,DEM,HILLARY CLINTON,115,0,1,90,23,1
Gwinnett,014 Garners A,President,,DEM,HILLARY CLINTON,208,1,0,158,45,4
Gwinnett,015 Lawrenceville A,President,,DEM,HILLARY CLINTON,224,6,1,149,1,67
Gwinnett,016 Lawrenceville B,President,,DEM,HILLARY CLINTON,451,2,3,362,3,81
Gwinnett,017 Martins A,President,,DEM,HILLARY CLINTON,272,0,2,231,5,34
Gwinnett,018 Martins B,President,,DEM,HILLARY CLINTON,227,0,1,189,3,34
Gwinnett,019 Martins C,President,,DEM,HILLARY CLINTON,209,1,6,172,5,25
Gwinnett,020 Pinckneyville A,President,,DEM,HILLARY CLINTON,251,0,5,216,0,30
Gwinnett,021 Pinckneyville B,President,,DEM,HILLARY CLINTON,211,3,8,158,2,40
Gwinnett,022 Pinckneyville C,President,,DEM,HILLARY CLINTON,148,1,0,137,0,10
Gwinnett,023 Pinckneyville D,President,,DEM,HILLARY CLINTON,160,2,2,132,5,19
Gwinnett,024 Sugar Hill A,President,,DEM,HILLARY CLINTON,139,2,0,111,24,2
Gwinnett,025 Sugar Hill B,President,,DEM,HILLARY CLINTON,197,4,3,168,19,3
Gwinnett,026 Hog Mountain A,President,,DEM,HILLARY CLINTON,285,2,5,249,18,11
Gwinnett,027 Hog Mountain B,President,,DEM,HILLARY CLINTON,274,3,0,214,23,34
Gwinnett,028 Rockycreek A,President,,DEM,HILLARY CLINTON,306,1,1,245,48,11
Gwinnett,029 Cates B,President,,DEM,HILLARY CLINTON,72,3,0,61,3,5
Gwinnett,030 Cates C,President,,DEM,HILLARY CLINTON,262,1,5,201,39,16
Gwinnett,031 Hog Mountain D,President,,DEM,HILLARY CLINTON,158,1,0,130,6,21
Gwinnett,032 Berkshire D,President,,DEM,HILLARY CLINTON,185,7,0,144,25,9
Gwinnett,033 Berkshire E,President,,DEM,HILLARY CLINTON,126,2,0,100,19,5
Gwinnett,034 Berkshire F,President,,DEM,HILLARY CLINTON,137,0,0,124,3,10
Gwinnett,035 Cates D - 04,President,,DEM,HILLARY CLINTON,147,1,4,112,21,9
Gwinnett,035 Cates D - 07,President,,DEM,HILLARY CLINTON,39,2,0,33,1,3
Gwinnett,036 Cates E,President,,DEM,HILLARY CLINTON,199,2,4,161,24,8
Gwinnett,037 Pinckneyville E,President,,DEM,HILLARY CLINTON,142,0,3,127,0,12
Gwinnett,038 Pinckneyville F,President,,DEM,HILLARY CLINTON,94,0,2,83,1,8
Gwinnett,039 Duncans D,President,,DEM,HILLARY CLINTON,190,2,3,149,31,5
Gwinnett,040 Pinckneyville H,President,,DEM,HILLARY CLINTON,292,4,2,242,4,40
Gwinnett,041 Baycreek B,President,,DEM,HILLARY CLINTON,591,2,8,484,44,53
Gwinnett,042 Lawrenceville C,President,,DEM,HILLARY CLINTON,141,2,0,114,6,19
Gwinnett,043 Martins D,President,,DEM,HILLARY CLINTON,164,0,2,142,0,20
Gwinnett,044 Rockbridge B,President,,DEM,HILLARY CLINTON,414,0,4,361,35,14
Gwinnett,045 Garners B,President,,DEM,HILLARY CLINTON,364,9,3,272,69,11
Gwinnett,046 Cates F,President,,DEM,HILLARY CLINTON,88,2,0,75,4,7
Gwinnett,047 Cates G,President,,DEM,HILLARY CLINTON,140,2,3,115,9,11
Gwinnett,048 Duluth B,President,,DEM,HILLARY CLINTON,173,2,0,141,10,20
Gwinnett,049 Garners C,President,,DEM,HILLARY CLINTON,129,0,3,105,19,2
Gwinnett,050 Pinckneyville I,President,,DEM,HILLARY CLINTON,182,0,2,149,1,30
Gwinnett,051 Pinckneyville J,President,,DEM,HILLARY CLINTON,169,1,3,141,2,22
Gwinnett,052 Berkshire G,President,,DEM,HILLARY CLINTON,174,2,0,132,34,6
Gwinnett,053 Cates H,President,,DEM,HILLARY CLINTON,324,1,10,252,46,15
Gwinnett,054 Sugar Hill C,President,,DEM,HILLARY CLINTON,164,0,2,138,23,1
Gwinnett,055 Sugar Hill D,President,,DEM,HILLARY CLINTON,188,0,2,156,28,2
Gwinnett,056 Duluth C,President,,DEM,HILLARY CLINTON,153,0,2,132,0,19
Gwinnett,057 Duluth D,President,,DEM,HILLARY CLINTON,290,2,4,213,8,63
Gwinnett,058 Pinckneyville K,President,,DEM,HILLARY CLINTON,265,2,6,234,2,21
Gwinnett,059 Pinckneyville N,President,,DEM,HILLARY CLINTON,259,3,4,232,1,19
Gwinnett,060 Lawrenceville D,President,,DEM,HILLARY CLINTON,333,1,7,266,5,54
Gwinnett,061 Lawrenceville E,President,,DEM,HILLARY CLINTON,138,0,1,113,2,22
Gwinnett,062 Pinckneyville L,President,,DEM,HILLARY CLINTON,135,2,0,119,0,14
Gwinnett,063 Pinckneyville M,President,,DEM,HILLARY CLINTON,127,3,1,114,1,8
Gwinnett,064 Garners D,President,,DEM,HILLARY CLINTON,428,5,5,342,63,13
Gwinnett,065 Berkshire H,President,,DEM,HILLARY CLINTON,105,2,0,86,4,13
Gwinnett,066 Pinckneyville O,President,,DEM,HILLARY CLINTON,271,1,2,220,1,47
Gwinnett,067 Pucketts E,President,,DEM,HILLARY CLINTON,263,2,3,204,52,2
Gwinnett,068 Cates I,President,,DEM,HILLARY CLINTON,256,2,2,226,5,21
Gwinnett,069 Cates J,President,,DEM,HILLARY CLINTON,235,1,1,201,24,8
Gwinnett,070 Goodwins B,President,,DEM,HILLARY CLINTON,221,4,1,178,15,23
Gwinnett,071 Lawrenceville F,President,,DEM,HILLARY CLINTON,399,2,5,298,3,91
Gwinnett,072 Martins E,President,,DEM,HILLARY CLINTON,426,1,13,345,5,62
Gwinnett,073 Pinckneyville P,President,,DEM,HILLARY CLINTON,169,2,1,159,0,7
Gwinnett,074 Pinckneyville Q,President,,DEM,HILLARY CLINTON,178,1,0,165,1,11
Gwinnett,075 Rockbridge C,President,,DEM,HILLARY CLINTON,775,5,1,633,107,29
Gwinnett,076 Rockbridge D,President,,DEM,HILLARY CLINTON,461,1,8,361,78,13
Gwinnett,077 Goodwins C,President,,DEM,HILLARY CLINTON,376,1,1,316,14,44
Gwinnett,078 Baycreek K,President,,DEM,HILLARY CLINTON,278,1,1,227,3,46
Gwinnett,079 Cates K,President,,DEM,HILLARY CLINTON,118,0,3,102,3,10
Gwinnett,080 Baycreek C,President,,DEM,HILLARY CLINTON,551,6,7,426,9,103
Gwinnett,081 Cates L,President,,DEM,HILLARY CLINTON,364,1,6,308,25,24
Gwinnett,082 Duluth E,President,,DEM,HILLARY CLINTON,376,2,10,297,8,59
Gwinnett,083 Goodwins D,President,,DEM,HILLARY CLINTON,252,0,2,221,6,23
Gwinnett,084 Lawrenceville G,President,,DEM,HILLARY CLINTON,258,0,1,217,2,38
Gwinnett,085 Lawrenceville H,President,,DEM,HILLARY CLINTON,245,1,1,191,10,42
Gwinnett,086 Martins F,President,,DEM,HILLARY CLINTON,189,2,4,149,0,34
Gwinnett,087 Pinckneyville S,President,,DEM,HILLARY CLINTON,220,2,0,198,1,19
Gwinnett,088 Rockbridge E,President,,DEM,HILLARY CLINTON,509,3,5,446,44,11
Gwinnett,089 Sugar Hill E,President,,DEM,HILLARY CLINTON,133,3,2,107,20,1
Gwinnett,090 Lawrenceville I,President,,DEM,HILLARY CLINTON,219,3,0,185,4,27
Gwinnett,091 Baycreek D,President,,DEM,HILLARY CLINTON,324,3,0,246,9,66
Gwinnett,092 Berkshire J,President,,DEM,HILLARY CLINTON,181,1,1,145,25,9
Gwinnett,093 Cates M,President,,DEM,HILLARY CLINTON,222,2,2,180,15,23
Gwinnett,094 Cates N,President,,DEM,HILLARY CLINTON,131,2,1,98,2,28
Gwinnett,095 Duluth F,President,,DEM,HILLARY CLINTON,340,0,5,288,8,39
Gwinnett,096 Duluth G,President,,DEM,HILLARY CLINTON,170,1,2,144,15,8
Gwinnett,097 Goodwins E,President,,DEM,HILLARY CLINTON,287,4,1,221,23,38
Gwinnett,098 Goodwins F,President,,DEM,HILLARY CLINTON,190,4,0,154,15,17
Gwinnett,099 Pinckneyville T,President,,DEM,HILLARY CLINTON,187,3,2,161,0,21
Gwinnett,100 Suwanee B,President,,DEM,HILLARY CLINTON,243,2,1,175,61,4
Gwinnett,101 Pinckneyville U,President,,DEM,HILLARY CLINTON,140,2,3,114,0,21
Gwinnett,102 Pucketts B,President,,DEM,HILLARY CLINTON,158,1,0,119,34,4
Gwinnett,103 Berkshire L,President,,DEM,HILLARY CLINTON,197,0,0,171,1,25
Gwinnett,104 Rockbridge F,President,,DEM,HILLARY CLINTON,822,4,5,579,210,24
Gwinnett,105 Sugar Hill F,President,,DEM,HILLARY CLINTON,150,1,4,122,21,2
Gwinnett,106 Suwanee C,President,,DEM,HILLARY CLINTON,235,1,4,183,41,6
Gwinnett,107 Cates O,President,,DEM,HILLARY CLINTON,92,1,0,68,10,13
Gwinnett,108 Baycreek E,President,,DEM,HILLARY CLINTON,203,3,3,149,15,33
Gwinnett,109 Berkshire M,President,,DEM,HILLARY CLINTON,116,1,2,96,10,7
Gwinnett,110 Martins G,President,,DEM,HILLARY CLINTON,199,0,3,165,1,30
Gwinnett,111 Duluth H,President,,DEM,HILLARY CLINTON,160,3,2,126,5,24
Gwinnett,112 Berkshire N,President,,DEM,HILLARY CLINTON,239,10,1,158,65,5
Gwinnett,113 Pinckneyville V,President,,DEM,HILLARY CLINTON,123,2,0,92,0,29
Gwinnett,114 Pinckneyville W,President,,DEM,HILLARY CLINTON,251,2,5,221,0,23
Gwinnett,115 Martins H,President,,DEM,HILLARY CLINTON,412,5,3,362,3,39
Gwinnett,116 Martins I,President,,DEM,HILLARY CLINTON,319,3,5,267,2,42
Gwinnett,117 Martins J,President,,DEM,HILLARY CLINTON,279,0,5,240,1,33
Gwinnett,118 Garners F,President,,DEM,HILLARY CLINTON,112,1,1,82,27,1
Gwinnett,119 Berkshire O,President,,DEM,HILLARY CLINTON,155,5,1,122,21,6
Gwinnett,120 Berkshire P,President,,DEM,HILLARY CLINTON,94,1,2,72,5,14
Gwinnett,121 Pinckneyville X,President,,DEM,HILLARY CLINTON,177,2,1,163,1,10
Gwinnett,122 Rockbridge G,President,,DEM,HILLARY CLINTON,684,7,11,514,127,25
Gwinnett,123 Pinckneyville Y,President,,DEM,HILLARY CLINTON,259,1,10,222,2,24
Gwinnett,124 Goodwins G,President,,DEM,HILLARY CLINTON,237,1,2,210,1,23
Gwinnett,125 Pinckneyville Z,President,,DEM,HILLARY CLINTON,91,4,0,83,0,4
Gwinnett,126 Pinckneyville A1,President,,DEM,HILLARY CLINTON,147,1,0,138,0,8
Gwinnett,127 Lawrenceville J,President,,DEM,HILLARY CLINTON,180,4,5,140,6,25
Gwinnett,128 Goodwins H,President,,DEM,HILLARY CLINTON,192,1,2,156,25,8
Gwinnett,129 Duncans B,President,,DEM,HILLARY CLINTON,134,1,1,119,10,3
Gwinnett,130 Suwanee D,President,,DEM,HILLARY CLINTON,171,2,3,135,31,0
Gwinnett,131 Suwanee E,President,,DEM,HILLARY CLINTON,200,2,2,145,48,3
Gwinnett,132 Lawrenceville K,President,,DEM,HILLARY CLINTON,224,1,4,179,10,30
Gwinnett,133 Harbins B,President,,DEM,HILLARY CLINTON,161,0,3,116,39,3
Gwinnett,134 Baycreek F,President,,DEM,HILLARY CLINTON,390,1,6,310,14,59
Gwinnett,135 Pucketts C,President,,DEM,HILLARY CLINTON,115,0,1,104,8,2
Gwinnett,136 Hog Mountain C,President,,DEM,HILLARY CLINTON,169,2,0,145,13,9
Gwinnett,137 Rockycreek B,President,,DEM,HILLARY CLINTON,274,0,2,227,37,8
Gwinnett,138 Duluth I,President,,DEM,HILLARY CLINTON,227,4,2,171,20,30
Gwinnett,139 Martins K,President,,DEM,HILLARY CLINTON,486,0,3,422,4,57
Gwinnett,140 Suwanee H,President,,DEM,HILLARY CLINTON,147,1,6,114,23,3
Gwinnett,141 Sugar Hill G,President,,DEM,HILLARY CLINTON,133,8,1,92,29,3
Gwinnett,142 Suwanee F,President,,DEM,HILLARY CLINTON,260,3,2,211,42,2
Gwinnett,143 Lawrenceville L,President,,DEM,HILLARY CLINTON,387,2,3,297,3,82
Gwinnett,144 Lawrenceville M,President,,DEM,HILLARY CLINTON,573,2,7,422,22,120
Gwinnett,145 Baycreek G,President,,DEM,HILLARY CLINTON,405,3,1,325,15,61
Gwinnett,146 Baycreek H,President,,DEM,HILLARY CLINTON,266,2,2,207,7,48
Gwinnett,147 Baycreek I,President,,DEM,HILLARY CLINTON,405,3,2,297,7,96
Gwinnett,148 Berkshire Q,President,,DEM,HILLARY CLINTON,99,4,1,82,9,3
Gwinnett,149 Goodwins I,President,,DEM,HILLARY CLINTON,184,2,1,151,11,19
Gwinnett,150 Duluth K,President,,DEM,HILLARY CLINTON,169,1,1,147,1,19
Gwinnett,151 Harbins C,President,,DEM,HILLARY CLINTON,84,0,0,78,3,3
Gwinnett,152 Rockycreek C,President,,DEM,HILLARY CLINTON,292,3,0,235,37,17
Gwinnett,153 Lawrenceville N,President,,DEM,HILLARY CLINTON,136,3,2,96,0,35
Gwinnett,154 Pucketts D,President,,DEM,HILLARY CLINTON,128,2,3,99,24,0
Gwinnett,155 Suwanee G,President,,DEM,HILLARY CLINTON,209,2,2,174,29,2
Gwinnett,156 Baycreek J,President,,DEM,HILLARY CLINTON,433,1,5,335,51,41
Gwinnett,,President,,DEM,MARTIN O'MALLEY,128,2,2,110,4,10
Gwinnett,001 Harbins A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,002 Rockbridge A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,003 Dacula,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,004 Suwanee A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,005 Baycreek A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,006 Goodwins A,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,007 Duluth A,President,,DEM,MARTIN O'MALLEY,1,0,0,0,0,1
Gwinnett,008 Duncans A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,009 Pucketts A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,010 Cates A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,011 Berkshire A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,012 Berkshire B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,013 Duncans C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,014 Garners A,President,,DEM,MARTIN O'MALLEY,3,0,0,2,1,0
Gwinnett,015 Lawrenceville A,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,016 Lawrenceville B,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,017 Martins A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,018 Martins B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,019 Martins C,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,020 Pinckneyville A,President,,DEM,MARTIN O'MALLEY,1,0,0,0,0,1
Gwinnett,021 Pinckneyville B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,022 Pinckneyville C,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,023 Pinckneyville D,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,024 Sugar Hill A,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,025 Sugar Hill B,President,,DEM,MARTIN O'MALLEY,3,0,0,2,0,1
Gwinnett,026 Hog Mountain A,President,,DEM,MARTIN O'MALLEY,3,0,0,2,0,1
Gwinnett,027 Hog Mountain B,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,028 Rockycreek A,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,029 Cates B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,030 Cates C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,031 Hog Mountain D,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,032 Berkshire D,President,,DEM,MARTIN O'MALLEY,4,0,0,4,0,0
Gwinnett,033 Berkshire E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,034 Berkshire F,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,035 Cates D - 04,President,,DEM,MARTIN O'MALLEY,4,0,0,3,0,1
Gwinnett,035 Cates D - 07,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,036 Cates E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,037 Pinckneyville E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,038 Pinckneyville F,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,039 Duncans D,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,040 Pinckneyville H,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,041 Baycreek B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,042 Lawrenceville C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,043 Martins D,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,044 Rockbridge B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,045 Garners B,President,,DEM,MARTIN O'MALLEY,5,0,0,5,0,0
Gwinnett,046 Cates F,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,047 Cates G,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,048 Duluth B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,049 Garners C,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,050 Pinckneyville I,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,051 Pinckneyville J,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,052 Berkshire G,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,053 Cates H,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,054 Sugar Hill C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,055 Sugar Hill D,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,056 Duluth C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,057 Duluth D,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,058 Pinckneyville K,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,059 Pinckneyville N,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,060 Lawrenceville D,President,,DEM,MARTIN O'MALLEY,2,0,1,1,0,0
Gwinnett,061 Lawrenceville E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,062 Pinckneyville L,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,063 Pinckneyville M,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,064 Garners D,President,,DEM,MARTIN O'MALLEY,1,0,0,0,1,0
Gwinnett,065 Berkshire H,President,,DEM,MARTIN O'MALLEY,1,1,0,0,0,0
Gwinnett,066 Pinckneyville O,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,067 Pucketts E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,068 Cates I,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,069 Cates J,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,070 Goodwins B,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,071 Lawrenceville F,President,,DEM,MARTIN O'MALLEY,2,0,0,1,0,1
Gwinnett,072 Martins E,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,073 Pinckneyville P,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,074 Pinckneyville Q,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,075 Rockbridge C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,076 Rockbridge D,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,077 Goodwins C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,078 Baycreek K,President,,DEM,MARTIN O'MALLEY,1,1,0,0,0,0
Gwinnett,079 Cates K,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,080 Baycreek C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,081 Cates L,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,082 Duluth E,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,083 Goodwins D,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,084 Lawrenceville G,President,,DEM,MARTIN O'MALLEY,1,0,0,0,0,1
Gwinnett,085 Lawrenceville H,President,,DEM,MARTIN O'MALLEY,3,0,0,3,0,0
Gwinnett,086 Martins F,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,087 Pinckneyville S,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,088 Rockbridge E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,089 Sugar Hill E,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,090 Lawrenceville I,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,091 Baycreek D,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,092 Berkshire J,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,093 Cates M,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,094 Cates N,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,095 Duluth F,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,096 Duluth G,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,097 Goodwins E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,098 Goodwins F,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,099 Pinckneyville T,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,100 Suwanee B,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,101 Pinckneyville U,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,102 Pucketts B,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,103 Berkshire L,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,104 Rockbridge F,President,,DEM,MARTIN O'MALLEY,2,0,1,1,0,0
Gwinnett,105 Sugar Hill F,President,,DEM,MARTIN O'MALLEY,4,0,0,4,0,0
Gwinnett,106 Suwanee C,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,107 Cates O,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,108 Baycreek E,President,,DEM,MARTIN O'MALLEY,1,0,0,0,0,1
Gwinnett,109 Berkshire M,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,110 Martins G,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,111 Duluth H,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,112 Berkshire N,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,113 Pinckneyville V,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,114 Pinckneyville W,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,115 Martins H,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,116 Martins I,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,117 Martins J,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,118 Garners F,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,119 Berkshire O,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,120 Berkshire P,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,121 Pinckneyville X,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,122 Rockbridge G,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,123 Pinckneyville Y,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,124 Goodwins G,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,125 Pinckneyville Z,President,,DEM,MARTIN O'MALLEY,3,0,0,3,0,0
Gwinnett,126 Pinckneyville A1,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,127 Lawrenceville J,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,128 Goodwins H,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,129 Duncans B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,130 Suwanee D,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,131 Suwanee E,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
Gwinnett,132 Lawrenceville K,President,,DEM,MARTIN O'MALLEY,2,0,0,2,0,0
Gwinnett,133 Harbins B,President,,DEM,MARTIN O'MALLEY,1,0,0,1,0,0
Gwinnett,134 Baycreek F,President,,DEM,MARTIN O'MALLEY,3,0,0,3,0,0
Gwinnett,135 Pucketts C,President,,DEM,MARTIN O'MALLEY,0,0,0,0,0,0
