county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
DeKalb,BROOKHAVEN,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,206,9,0,172,2,23
DeKalb,BROWNS MILL ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,17,2,0,14,1,0
DeKalb,BURGESS ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,28,0,0,24,4,0
DeKalb,CANBY LANE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,7,0,0,3,4,0
DeKalb,CANDLER,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,1,0,7,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,32,7,0,22,1,2
DeKalb,CEDAR GROVE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,6,2,0,4,0,0
DeKalb,CEDAR GROVE MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,4,0,0,3,1,0
DeKalb,CEDAR GROVE SOUTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,19,3,0,16,0,0
DeKalb,CHAMBLEE ,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,167,5,0,149,0,13
DeKalb,CHAPEL HILL ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,9,0,0,7,2,0
DeKalb,CHESNUT ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,115,5,0,100,3,7
DeKalb,CLAIREMONT EAST,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,109,10,0,84,7,8
DeKalb,CLAIREMONT WEST,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,132,23,0,99,6,4
DeKalb,CLAIRMONT HILLS,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,157,27,0,127,3,0
DeKalb,CLARKSTON,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,29,2,0,25,2,0
DeKalb,CLIFTON ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,2,0,5,1,0
DeKalb,COAN MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,20,1,0,18,1,0
DeKalb,COLUMBIA DRIVE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,5,0,0,4,0,1
DeKalb,COLUMBIA ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,0,0,0,0,0,0
DeKalb,COLUMBIA MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,6,0,0,6,0,0
DeKalb,CORALWOOD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,243,33,0,190,6,14
DeKalb,COVINGTON,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,26,2,0,21,3,0
DeKalb,COVINGTON HWY LIBRARY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,1,0,0,1,0,0
DeKalb,CROSS KEYS HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,86,4,0,69,0,13
DeKalb,CROSSROADS,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,16,0,0,11,4,1
DeKalb,DORAVILLE NORTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,81,9,0,70,0,2
DeKalb,DORAVILLE SOUTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,55,2,0,50,0,3
DeKalb,DRESDEN ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,102,0,1,97,1,3
DeKalb,DRUID HILLS HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,118,10,0,103,3,2
DeKalb,DUNAIRE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,37,1,0,28,8,0
DeKalb,DUNWOODY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,125,19,0,94,2,10
DeKalb,DUNWOODY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,265,24,0,216,5,20
DeKalb,DUNWOODY LIBRARY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,381,28,1,329,3,20
DeKalb,EAST LAKE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,21,0,0,19,1,1
DeKalb,EMBRY HILLS,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,166,6,0,145,6,9
DeKalb,EMORY ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,11,7,0,0,3,1
DeKalb,EMORY SOUTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,99,8,0,81,1,9
DeKalb,EPWORTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,77,3,0,70,2,2
DeKalb,EVANSDALE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,215,23,1,174,8,9
DeKalb,FAIRINGTON ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,5,2,0,3,0,0
DeKalb,FERNBANK ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,84,6,0,67,9,2
DeKalb,FLAKES MILL FIRE STATION,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,9,0,0,7,1,1
DeKalb,FLAT ROCK ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,10,4,0,6,0,0
DeKalb,FLAT SHOALS,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,1,0,0,1,0,0
DeKalb,FLAT SHOALS ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,2,0,0,2,0,0
DeKalb,FLAT SHOALS LIBRARY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,4,1,0,2,1,0
DeKalb,FLAT SHOALS PARKWAY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,0,0,5,1,2
DeKalb,FREEDOM MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,49,3,0,32,12,2
DeKalb,GEORGETOWN SQUARE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,223,10,0,194,3,16
DeKalb,GLENHAVEN,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,24,4,0,17,3,0
DeKalb,GLENNWOOD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,49,3,0,43,2,1
DeKalb,GLENWOOD ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,14,1,0,7,5,1
DeKalb,GRESHAM ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,13,0,0,13,0,0
DeKalb,HAMBRICK ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,51,4,0,38,9,0
DeKalb,HARRIS-MARGARET HARRIS ED,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,68,2,0,57,3,6
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,5,0,0,4,0,1
DeKalb,HAWTHORNE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,174,16,0,135,6,17
DeKalb,HENDERSON MILL ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,254,10,0,205,13,26
DeKalb,HUGH HOWELL,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,213,10,0,178,11,14
DeKalb,HUNTLEY HILLS ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,106,5,0,83,2,16
DeKalb,IDLEWOOD ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,82,0,0,72,7,3
DeKalb,INDIAN CREEK ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,34,1,0,29,4,0
DeKalb,JOHNSON ESTATES,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,56,4,0,48,1,3
DeKalb,JOLLY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,16,1,0,11,3,1
DeKalb,KELLEY CHAPEL ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,5,2,0,3,0,0
DeKalb,KELLEY LAKE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,6,0,0,6,0,0
DeKalb,KING-ML KING JR HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,1,0,5,2,0
DeKalb,KINGSLEY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,327,25,0,270,3,29
DeKalb,KNOLLWOOD ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,22,1,0,15,5,1
DeKalb,KITTREDGE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,157,11,0,121,2,23
DeKalb,LAKESIDE HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,327,24,0,273,7,23
DeKalb,LAVISTA,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,92,5,0,83,1,3
DeKalb,LAVISTA ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,98,9,0,85,2,2
DeKalb,LIN-MARY LIN ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,77,2,0,67,5,3
DeKalb,LITHONIA,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,3,0,5,0,0
DeKalb,LITHONIA HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,2,0,0,2,0,0
DeKalb,LIVSEY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,164,8,0,126,4,26
DeKalb,MARBUT ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,0,0,0,0,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,29,2,0,18,4,5
DeKalb,MCLENDON,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,56,2,0,52,1,1
DeKalb,MCNAIR ACADEMY,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,12,0,0,11,1,0
DeKalb,MCNAIR HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,18,1,0,16,0,1
DeKalb,MCNAIR MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,0,0,0,0,0,0
DeKalb,MCWILLIAMS,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,5,1,0,3,1,0
DeKalb,MEADOWVIEW ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,14,1,0,13,0,0
DeKalb,MEDLOCK ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,140,6,0,130,3,1
DeKalb,MEMORIAL NORTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,40,2,0,32,4,2
DeKalb,MEMORIAL SOUTH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,11,0,0,9,2,0
DeKalb,METROPOLITAN,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,17,0,0,16,1,0
DeKalb,MIDVALE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,291,15,0,223,7,46
DeKalb,MIDVALE ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,208,4,0,176,7,21
DeKalb,MIDWAY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,26,2,0,14,7,3
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,17,0,0,15,2,0
DeKalb,MILLER GROVE HIGH,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,4,0,0,4,0,0
DeKalb,MILLER GROVE MIDDLE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,6,1,0,5,0,0
DeKalb,MILLER GROVE ROAD,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,8,0,0,5,3,0
DeKalb,MONTCLAIR ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,54,1,0,47,3,3
DeKalb,MONTGOMERY ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,459,38,0,301,8,112
DeKalb,MONTREAL,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,109,1,0,98,3,7
DeKalb,MT. VERNON EAST,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,355,22,0,318,4,11
DeKalb,MT. VERNON WEST,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,247,6,0,219,3,19
DeKalb,NORTH DECATUR,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,27,4,0,20,2,1
DeKalb,NORTH HAIRSTON,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,32,2,0,24,6,0
DeKalb,NORTH PEACHTREE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,103,6,0,93,1,3
DeKalb,NORTHLAKE,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,128,12,0,109,2,5
DeKalb,OAK GROVE ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,158,11,0,140,5,2
DeKalb,OAK VIEW ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,11,0,0,9,1,1
DeKalb,OAKCLIFF ELEM,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,46,2,0,40,1,3
DeKalb,OAKHURST,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,44,2,0,40,2,0
DeKalb,PANOLA,Republican Party Question 1<br>Should Georgia have casino gambling with funds going to education?,,REP,NO,10,0,0,8,2,0
